,textfile,imageName,imagePath,altitude.raw,ind,TL.px,HF.px,HD.px,notes
316,Gal2023_DJIMini2_20230408_074403_171.938.png.csv,Gal2023_DJIMini2_20230408_074403_171.938.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/ind1/Gal2023_DJIMini2_20230408_074403_171.938.png,117.2,NA,105.58,NA,NA,balaena
317,Gal2023_DJIMini2_20230408_074403_148.615.png.csv,Gal2023_DJIMini2_20230408_074403_148.615.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/Gal2023_DJIMini2_20230408_074403_148.615.png,117.3,1,246.02,NA,153.03,
318,Gal2023_DJIMini2_20230408_074403_159.226.png.csv,Gal2023_DJIMini2_20230408_074403_159.226.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/Gal2023_DJIMini2_20230408_074403_159.226.png,117.2,1,246.54,NA,150.49,
319,Gal2023_DJIMini2_20230408_074403_171.938.png.csv,Gal2023_DJIMini2_20230408_074403_171.938.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/Gal2023_DJIMini2_20230408_074403_171.938.png,117.2,1,251.1,NA,162.79,
320,Gal2023_DJIMini2_20230408_074403_240.340.png.csv,Gal2023_DJIMini2_20230408_074403_240.340.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/Gal2023_DJIMini2_20230408_074403_240.340.png,15.7,1,1727.04,NA,1106.12,
321,Gal2023_DJIMini2_20230408_074931_200.200.png.csv,Gal2023_DJIMini2_20230408_074931_200.200.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_200.200.png,32.6,1,943.95,NA,642.44,balaena
322,Gal2023_DJIMini2_20230408_074931_210.977.png.csv,Gal2023_DJIMini2_20230408_074931_210.977.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_210.977.png,35.3,1,865.83,NA,571.71,balaena
323,Gal2023_DJIMini2_20230408_074931_248.749.png.csv,Gal2023_DJIMini2_20230408_074931_248.749.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_248.749.png,35.3,1,906.95,NA,580.14,balaena
324,Gal2023_DJIMini2_20230408_074931_200.200.png.csv,Gal2023_DJIMini2_20230408_074931_200.200.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_200.200.png,32.6,2,834.69,264.5,540.9,balaena
325,Gal2023_DJIMini2_20230408_074931_248.749.png.csv,Gal2023_DJIMini2_20230408_074931_248.749.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_248.749.png,35.3,2,795.29,264.93,500.29,balaena
326,Gal2023_DJIMini2_20230408_074931_259.659.png.csv,Gal2023_DJIMini2_20230408_074931_259.659.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_259.659.png,35.6,2,763.26,234.19,494.97,balaena
327,Gal2023_DJIMini2_20230408_090416_239.506.png.csv,Gal2023_DJIMini2_20230408_090416_239.506.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_090416/Gal2023_DJIMini2_20230408_090416_239.506.png,15.3,1,629.94,161.75,385.75,
328,Gal2023_DJIMini2_20230408_090416_252.986.png.csv,Gal2023_DJIMini2_20230408_090416_252.986.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_090416/Gal2023_DJIMini2_20230408_090416_252.986.png,15.2,1,626.48,NA,387.56,
329,Gal2023_DJIMini2_20230408_090416_261.661.png.csv,Gal2023_DJIMini2_20230408_090416_261.661.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_090416/Gal2023_DJIMini2_20230408_090416_261.661.png,15.2,1,689.07,192.56,437.33,
330,Gal2023_DJIMini2_20230408_151609_251.384.png.csv,Gal2023_DJIMini2_20230408_151609_251.384.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_251.384.png,70.4,1,461.11,162.79,317.33,
331,Gal2023_DJIMini2_20230408_151609_268.235.png.csv,Gal2023_DJIMini2_20230408_151609_268.235.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_268.235.png,70.3,1,459.7,165.02,311.71,
332,Gal2023_DJIMini2_20230408_151609_286.686.png.csv,Gal2023_DJIMini2_20230408_151609_286.686.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_286.686.png,70.9,1,453.56,161.43,310.31,
333,Gal2023_DJIMini2_20230408_151609_269.603.png.csv,Gal2023_DJIMini2_20230408_151609_269.603ns.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_269.603ns.png,70.3,2,368.35,105.39,240.16,
334,Gal2023_DJIMini2_20230408_151609_286.686.png.csv,Gal2023_DJIMini2_20230408_151609_286.686.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_286.686.png,70.9,2,368.02,103.85,243.31,
335,Gal2023_DJIMini2_20230408_151609_320.587.png.csv,Gal2023_DJIMini2_20230408_151609_320.587.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_320.587.png,51.5,2,483.42,145.36,324.48,
336,Gal2023_DJIMini2_20230408_151609_320.587.png.csv,Gal2023_DJIMini2_20230408_151609_320.587.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_320.587.png,51.5,3,608.47,172.04,403.36,white_df
337,Gal2023_DJIMini2_20230408_152140_21.054.png.csv,Gal2023_DJIMini2_20230408_152140_21.054.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_21.054.png,50.5,3,617.26,171.28,420.11,white_df
338,Gal2023_DJIMini2_20230408_152140_8.242.png.csv,Gal2023_DJIMini2_20230408_152140_8.242.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_8.242.png,50.6,3,597.87,169.66,403.83,white_df
339,Gal2023_DJIMini2_20230408_152140_21.054.png.csv,Gal2023_DJIMini2_20230408_152140_21.054.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_21.054.png,50.5,4,304.96,NA,201.89,calf
340,Gal2023_DJIMini2_20230408_152140_37.004.png.csv,Gal2023_DJIMini2_20230408_152140_37.004.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_37.004.png,50.5,4,292.95,78.39,189.03,calf
341,Gal2023_DJIMini2_20230408_152140_8.242.png.csv,Gal2023_DJIMini2_20230408_152140_8.242.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_8.242.png,50.6,4,300.47,NA,191.34,calf
342,Gal2023_DJIMini2_20230408_162355_304.738.png.csv,Gal2023_DJIMini2_20230408_162355_304.738.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162355_304.738.png,39.7,1,295.63,NA,189.52,calf
343,Gal2023_DJIMini2_20230408_162925_200.701.png.csv,Gal2023_DJIMini2_20230408_162925_200.701.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162925_200.701.png,50.1,1,247.64,NA,159.16,calf
344,Gal2023_DJIMini2_20230408_162355_304.738.png.csv,Gal2023_DJIMini2_20230408_162355_304.738.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162355_304.738.png,39.7,2,596.88,180.57,375.01,juv
345,Gal2023_DJIMini2_20230408_162355_318.018.png.csv,Gal2023_DJIMini2_20230408_162355_318.018.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162355_318.018.png,39.74,2,614.29,187.88,393.23,juv
346,Gal2023_DJIMini2_20230408_162355_327.828.png.csv,Gal2023_DJIMini2_20230408_162355_327.828.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162355_327.828.png,39.8,2,598.06,184.68,390.18,juv
347,Gal2023_DJIMini2_20230408_162925_159.126.png.csv,Gal2023_DJIMini2_20230408_162925_159.126.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162925_159.126.png,39.8,3,1115.69,NA,768.83,
348,Gal2023_DJIMini2_20230408_162925_181.448.png.csv,Gal2023_DJIMini2_20230408_162925_181.448.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162925_181.448.png,27.7,3,1171.92,NA,788.66,
349,Gal2023_DJIMini2_20230408_162925_222.489.png.csv,Gal2023_DJIMini2_20230408_162925_222.489.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162925_222.489.png,50.7,3,688.41,NA,464.57,
350,Gal2023_DJIMini2_20230409_064002_184.951.png.csv,Gal2023_DJIMini2_20230409_064002_184.951.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_184.951.png,39.7,1,689.49,NA,450.87,
351,Gal2023_DJIMini2_20230409_064002_208.308.png.csv,Gal2023_DJIMini2_20230409_064002_208.308.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_208.308.png,39.4,1,689.47,213.19,446.49,
352,Gal2023_DJIMini2_20230409_064002_242.976.png.csv,Gal2023_DJIMini2_20230409_064002_242.976.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_242.976.png,26.5,1,1028.45,314.42,673.69,
353,Gal2023_DJIMini2_20230409_064002_299.266.png.csv,Gal2023_DJIMini2_20230409_064002_299.266.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_299.266.png,20.8,2,1519.66,485.26,1054.31,
354,Gal2023_DJIMini2_20230409_064002_303.336.png.csv,Gal2023_DJIMini2_20230409_064002_303.336.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_303.336.png,20.5,2,1507.32,477.95,1031.94,
355,Gal2023_DJIMini2_20230409_064002_322.255.png.csv,Gal2023_DJIMini2_20230409_064002_322.255.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_322.255.png,20.6,2,1469.88,486.64,1005.26,
356,Gal2023_DJIMini2_20230409_064002_184.951.png.csv,Gal2023_DJIMini2_20230409_064002_184.951.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_184.951.png,39.7,3,258.62,76.69,160.57,calf_bendy
357,Gal2023_DJIMini2_20230409_064002_242.976.png.csv,Gal2023_DJIMini2_20230409_064002_242.976.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_242.976.png,26.5,3,417.39,123.02,291.79,calf_bendy
358,Gal2023_DJIMini2_20230409_064002_255.322.png.csv,Gal2023_DJIMini2_20230409_064002_255.322.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_255.322.png,20.5,3,537.21,142.94,365.02,calf_bendy
359,Gal2023_DJIMini2_20230409_081155_154.121.png.csv,Gal2023_DJIMini2_20230409_081155_154.121.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_154.121.png,119,1,272.32,NA,182.75,
360,Gal2023_DJIMini2_20230409_081155_167.834.png.csv,Gal2023_DJIMini2_20230409_081155_167.834.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_167.834.png,119.2,1,273.73,NA,175.84,
361,Gal2023_DJIMini2_20230409_081155_179.513.png.csv,Gal2023_DJIMini2_20230409_081155_179.513.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_179.513.png,119.2,1,275.84,NA,181.68,
362,Gal2023_DJIMini2_20230409_081155_320.420.png.csv,Gal2023_DJIMini2_20230409_081155_320.420.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_320.420.png,28,1,1058.75,NA,706.03,
363,Gal2023_DJIMini2_20230409_081726_108.241.png.csv,Gal2023_DJIMini2_20230409_081726_108.241.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_108.241.png,30.5,1,970.97,NA,626.62,
364,Gal2023_DJIMini2_20230409_081726_3.937.png.csv,Gal2023_DJIMini2_20230409_081726_3.937.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_3.937.png,28.2,1,1060.89,NA,713.5,
365,Gal2023_DJIMini2_20230409_081726_159.026.png.csv,Gal2023_DJIMini2_20230409_081726_159.026.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_159.026.png,30.4,2,375.03,98.57,232.64,calf
366,Gal2023_DJIMini2_20230409_081726_235.001.png.csv,Gal2023_DJIMini2_20230409_081726_235.001.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_235.001.png,30.5,2,368.9,NA,228.71,calf
367,Gal2023_DJIMini2_20230409_092752_260.527.png.csv,Gal2023_DJIMini2_20230409_092752_260.527.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_260.527.png,40.2,1,685.14,215.08,451.56,
368,Gal2023_DJIMini2_20230409_092752_272.072.png.csv,Gal2023_DJIMini2_20230409_092752_272.072.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png,40,1,692.86,199.98,448.83,
369,Gal2023_DJIMini2_20230409_092752_308.508.png.csv,Gal2023_DJIMini2_20230409_092752_308.508.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png,40,1,700.12,205.22,468.09,
370,Gal2023_DJIMini2_20230409_092752_272.072.png.csv,Gal2023_DJIMini2_20230409_092752_272.072.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png,40,2,770.84,NA,508.36,
371,Gal2023_DJIMini2_20230409_092752_308.508.png.csv,Gal2023_DJIMini2_20230409_092752_308.508.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png,40,2,788.26,NA,514.3,
372,Gal2023_DJIMini2_20230409_092752_327.327.png.csv,Gal2023_DJIMini2_20230409_092752_327.327.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_327.327.png,39.8,2,771.31,NA,512.35,
373,Gal2023_DJIMini2_20230409_092752_260.527.png.csv,Gal2023_DJIMini2_20230409_092752_260.527.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_260.527.png,40.2,3,295.84,NA,183.49,calf
374,Gal2023_DJIMini2_20230409_092752_272.072.png.csv,Gal2023_DJIMini2_20230409_092752_272.072.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png,40,3,293.38,101.57,185.63,calf
375,Gal2023_DJIMini2_20230409_092752_308.508.png.csv,Gal2023_DJIMini2_20230409_092752_308.508.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png,40,3,302.28,86.34,182.59,calf
376,Gal2023_DJIMini2_20230409_092752_272.072.png.csv,Gal2023_DJIMini2_20230409_092752_272.072.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png,40,4,693.77,228.98,436.82,
377,Gal2023_DJIMini2_20230409_092752_288.522.png.csv,Gal2023_DJIMini2_20230409_092752_288.522.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_288.522.png,40.2,4,679.37,NA,439.04,
378,Gal2023_DJIMini2_20230409_093346_9.776.png.csv,Gal2023_DJIMini2_20230409_093346_9.776.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_093346_9.776.png,40.1,4,698.63,225.47,442.89,
379,Gal2023_DJIMini2_20230409_092752_308.508.png.csv,Gal2023_DJIMini2_20230409_092752_308.508.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png,40.1,5,783.05,NA,500.42,white
380,Gal2023_DJIMini2_20230409_092752_327.327.png.csv,Gal2023_DJIMini2_20230409_092752_327.327.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_327.327.png,39.8,5,773.01,NA,501.83,white
381,Gal2023_DJIMini2_20230409_093346_5.405.png.csv,Gal2023_DJIMini2_20230409_093346_5.405.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_093346_5.405.png,39.8,5,748.05,NA,491.87,white
382,Gal2023_DJIMini2_20230409_164535_117.651.png.csv,Gal2023_DJIMini2_20230409_164535_117.651.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_117.651.png,119.5,1,236.02,NA,154.84,
383,Gal2023_DJIMini2_20230409_164535_130.497.png.csv,Gal2023_DJIMini2_20230409_164535_130.497.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_130.497.png,119.5,1,236.64,NA,160.49,
384,Gal2023_DJIMini2_20230409_164535_117.651.png.csv,Gal2023_DJIMini2_20230409_164535_117.651.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_117.651.png,119.5,2,182.63,NA,128.03,
385,Gal2023_DJIMini2_20230409_164535_130.497.png.csv,Gal2023_DJIMini2_20230409_164535_130.497.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_130.497.png,119.5,2,180.31,NA,112.72,
386,Gal2023_DJIMini2_20230409_164535_145.946.png.csv,Gal2023_DJIMini2_20230409_164535_145.946.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_145.946.png,119.8,2,180.53,NA,108.8,
387,Gal2023_DJIMini2_20230409_164535_117.651.png.csv,Gal2023_DJIMini2_20230409_164535_117.651.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_117.651.png,119.8,3,242.34,NA,160.56,
388,Gal2023_DJIMini2_20230409_164535_130.497.png.csv,Gal2023_DJIMini2_20230409_164535_130.497.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_130.497.png,119.5,3,239.26,NA,170.35,
389,Gal2023_DJIMini2_20230409_164535_145.946.png.csv,Gal2023_DJIMini2_20230409_164535_145.946.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_145.946.png,119.8,3,253.08,NA,169.53,
390,Gal2023_DJIMini2_20230410_073634_166.466.png.csv,Gal2023_DJIMini2_20230410_073634_166.466.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_073634/Gal2023_DJIMini2_20230410_073634_166.466.png,46.7,1,433.38,143.85,288.14,
391,Gal2023_DJIMini2_20230410_073634_177.477.png.csv,Gal2023_DJIMini2_20230410_073634_177.477.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_073634/Gal2023_DJIMini2_20230410_073634_177.477.png,34.6,1,555.86,160.02,351.15,
392,Gal2023_DJIMini2_20230410_073634_219.953.png.csv,Gal2023_DJIMini2_20230410_073634_219.953.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_073634/Gal2023_DJIMini2_20230410_073634_219.953.png,30.6,1,628.93,193.39,410.6,
393,Gal2023_DJIMini2_20230410_082343_238.705.png.csv,Gal2023_DJIMini2_20230410_082343_238.705.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_082343/Gal2023_DJIMini2_20230410_082343_238.705.png,15.5,1,1079.66,NA,713.94,
394,Gal2023_DJIMini2_20230410_082343_249.282.png.csv,Gal2023_DJIMini2_20230410_082343_249.282.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_082343/Gal2023_DJIMini2_20230410_082343_249.282.png,15.7,1,1125.52,367.32,744.04,
